video_id,seconds,fps,numFrame,rfps,subset,featureFrame
v_mJ7Zm-Bqk4I,42,30,1260,30,training,1260
v_umEeg2dQjB4,11,30,330,30,training,330
v_DO4s54yrkUc,11,29,319,29,testing,319
v_C2LpXq7Mwzk,11,29,319,29,testing,319
v_pILCXY78qQA,11,25,275,25,training,275
v_4MJu_HT5MeU,48,29,1392,29,training,1392
v_BZw20zVAGbg,12,25,300,25,validation,300
v_Qsbm3HT6zP0,11,25,275,25,training,275
v_pDIuIha5UOU,11,30,330,30,training,330
v_DKBc42vUP_M,14,29,406,29,training,406
v_8EOahoooSho,11,29,319,29,testing,319
v_hr-EBkvufUo,11,29,319,29,training,319
v_FIJX6w1ONQw,11,29,319,29,training,319
v_D8TR9kczpwQ,11,30,330,30,training,330
v_VircdauePLM,11,30,330,30,training,330
v_gOVx49MKZN8,11,30,330,30,validation,330
v_vU9kDfqMhJw,11,30,330,30,training,330
v_QkXOyp8DON8,20,30,600,30,training,600
v_UcAMcsoJ4ic,24,30,720,30,training,720
v_uXTawtZ7q1I,11,30,330,30,training,330
v_bQUfKXRHBH4,11,30,330,30,training,330
v_MNH5jYoF9Qc,20,29,580,29,training,580
v_9jzuSq1v0tc,11,30,330,30,training,330
v_oJpu6PYulF8,14,30,420,30,training,420
v_4mljF-6Qi6A,11,23,253,23,training,253
v_9j_VK2VMyjg,11,30,330,30,testing,330
v_QohIgqhTrGk,11,30,330,30,training,330
v_-ivHEiRp6o4,11,30,330,30,training,330
v_Jw6UAC2DaRw,11,29,319,29,training,319
v_txD362mB7r8,19,30,570,30,training,570
v_eltgK5qikLE,16,12,192,12,testing,192
v_ajIR7sStecA,11,30,330,30,training,330
v_zC00TiqM_VA,11,15,165,15,training,165
v_lyupuTkVmL8,11,25,275,25,training,275
v_aTMCHp7hN9w,11,25,275,25,training,275
v__kMuYOdmFzE,11,30,330,30,testing,330
v_gAQE2l3h-H8,13,24,312,24,training,312
v_G9NQTCbdGCc,11,30,330,30,training,330
v_wnD02LgFMbk,11,29,319,29,training,319
v_P1-CoTXHhXM,29,30,870,30,training,870
v_r4pnQ3zBU9M,12,30,360,30,testing,360
v_GrBlfkLtfxY,11,29,319,29,training,319
v_Ov7t37kQpS4,36,29,1044,29,training,1044
v_fQLVzsHua7o,29,29,841,29,training,841
v_Lbl5prjKKPI,11,30,330,30,testing,330
v_DyCLasiOhqs,11,25,275,25,testing,275
v_vrpGkpPbzTs,58,30,1740,30,training,1740
v_AzHFYAmVFSg,12,30,360,30,training,360
v_WLIhYFFU9Z8,13,29,377,29,training,377
v__JPX-cEahWg,16,25,400,25,training,400
v_cGcZAbph_5I,12,24,288,24,training,288
v_VeTEOnrpEaY,14,30,420,30,testing,420
v_eqUBLPHACA0,11,29,319,29,training,319
v_vKVNYNFF3Js,11,30,330,30,training,330
v_Nw2HpOtjfsY,11,30,330,30,testing,330
v_kaMEoFpeH-Y,110,30,3300,30,testing,3300
v_KpS7toGl3T0,110,24,2640,24,testing,2640
v_aYghin2HM9Q,117,29,3393,29,training,3393
v_nImVVszIMuE,115,29,3335,29,training,3335
v_yDZLAcpozfo,144,29,4176,29,training,4176
v_jIxFl267SFU,131,29,3799,29,validation,3799
v_csMoV2ehH00,112,25,2800,25,training,2800
v_iA8EitAOyzI,111,30,3330,30,training,3330
v_F2e7jkLnw4k,133,30,3990,30,training,3990
v_3BIz_dTNocY,110,29,3190,29,training,3190
v_UlZVLdbWAms,113,25,2825,25,training,2825
v_J-SyK7qSQtw,110,25,2750,25,training,2750
v_uvgnjoOMg4c,110,29,3190,29,testing,3190
v_ttBQqjW_xqg,110,30,3300,30,training,3300
v_aac-ClzYXFo,121,15,1815,15,training,1815
v_0DvaZWrztf4,110,29,3190,29,training,3190
v_bQotkvn3xQ4,119,25,2975,25,training,2975
v_R22Bqji2oag,128,29,3712,29,training,3712
v_BfTn6d1u6Ig,110,30,3300,30,training,3300
v_qgJAnpo4TRc,116,29,3364,29,testing,3364
v_kM1cjpby21Q,110,29,3190,29,testing,3190
v_DjAo_9eSPWI,110,30,3300,30,validation,3300
v_YeOI9pA5dvU,111,30,3330,30,testing,3330
v_8sCigrJ5g5s,112,29,3248,29,training,3248
v_pDJXmj9Vk5s,114,23,2622,23,training,2622
v_9eZDp600Ysc,111,30,3330,30,testing,3330
v_bDOZz0x8oBc,135,29,3915,29,training,3915
v_cw9Nj8IJskc,119,30,3570,30,training,3570
v_4zyI6vn9Azg,111,30,3330,30,training,3330
v_Rv2M3LT7h6w,112,29,3248,29,testing,3248
v_n75VbvMewCw,189,29,5481,29,testing,5481
v_MsSrun0Ydlo,133,29,3857,29,testing,3857
v_ASC_kiMaOes,111,30,3330,30,training,3330
v_t0wuWn_zjzs,111,30,3330,30,training,3330
v_rMevUkC0xq4,113,25,2825,25,training,2825
v_vfGm4-5jieA,111,29,3219,29,validation,3219
v_PHndR2AW5eE,111,15,1665,15,training,1665
v_wYRjffGxv3g,111,25,2775,25,training,2775
v_tHkpo45a3KE,115,29,3335,29,training,3335
v_SwvpsbRCy9M,111,30,3330,30,training,3330
v_7Da1KW4QKOY,129,29,3741,29,training,3741
v_TmVj8M48B2o,112,30,3360,30,training,3360
v_PbeQ6Ybp5eA,160,29,4640,29,training,4640
v_QVCVKRvTSZk,131,25,3275,25,testing,3275
v_lc9Gq2T9sCo,111,30,3330,30,training,3330
v_FqTlZy5hULY,227,25,5675,25,training,5675
v_iO_-LY9Acx4,112,29,3248,29,training,3248
v_5E8Hjfb2a1Y,123,15,1845,15,validation,1845
v_-U9aUGSh44U,114,25,2850,25,training,2850
v_CkD4QFaWxew,112,23,2576,23,validation,2576
v_utApQ8Hj-SI,112,30,3360,30,training,3360
v_M8Ijxd6KlIo,124,25,3100,25,testing,3100
v_bayGLS3dZyo,124,29,3596,29,training,3596
v_V6TQTZVNFH0,112,29,3248,29,validation,3248
v_KgRjlII1Gao,136,25,3400,25,training,3400
v_35ry8s8xL2k,112,30,3360,30,training,3360
v_rcqjGxQVyqE,113,29,3277,29,training,3277
v_jcfwsbBTbSs,113,29,3277,29,training,3277
v_cXwUb1Sj294,113,29,3277,29,training,3277
v_MQaxuKuc0l4,113,30,3390,30,validation,3390
v_x9rBL0qxQ2A,281,30,8430,30,training,8430
v_3QZLJw1xRYY,133,30,3990,30,training,3990
v_s2Cx63bJ1ts,180,30,5400,30,training,5400
v_u3jsTEl_2_g,117,30,3510,30,testing,3510
v_MvnrTF1tEZc,126,25,3150,25,training,3150
v_JEmnKw7n9Y0,113,30,3390,30,training,3390
v_mgr66qFGPWo,113,30,3390,30,training,3390
v_eZT9tg5B9NM,113,29,3277,29,training,3277
v_hvmsZ4amdwk,119,25,2975,25,testing,2975
v_3P51VyYe7r4,119,30,3570,30,training,3570
v_BMpelhWvS0s,131,29,3799,29,testing,3799
v_4B5bTzNpMFA,115,30,3450,30,validation,3450
v_RdHtnGOMfhk,113,30,3390,30,training,3390
v_97OMmMNgi7Y,113,29,3277,29,training,3277
v_RlrxNjCLMMc,121,29,3509,29,validation,3509
v_bZHgpKMVD5Y,115,30,3450,30,training,3450
v_0kp-IunDkvs,132,29,3828,29,testing,3828
v_R65Cj4aW9Pw,117,29,3393,29,training,3393
v_aVDDWQBKv1Y,114,25,2850,25,validation,2850
v_oXsUy7EhqdQ,114,25,2850,25,training,2850
v_5UbtMxosmLs,114,25,2850,25,training,2850
v_hJ_jGQ8DnNI,116,30,3480,30,training,3480
v_6_qh2DHg3Y8,114,25,2850,25,training,2850
v_KJTHxu9HkLs,125,29,3625,29,training,3625
v_YG6xyMXdVa0,155,29,4495,29,validation,4495
v_jauxXtZPZjk,114,30,3420,30,validation,3420
v_YivLI0cHGZ8,114,29,3306,29,training,3306
v_ssE0gECtf2c,125,10,1250,10,training,1250
v_tX9y5-mDaZA,165,29,4785,29,training,4785
v_f4YEAAy-Ktg,114,30,3420,30,training,3420
v_OgAxXnBhgw0,129,9,1161,9,testing,1161
v_tGMLzlOAHHg,126,30,3780,30,training,3780
v_OsrgRhi7IYI,115,30,3450,30,training,3450
v_MmENP49JkFQ,115,23,2645,23,training,2645
v_jS5H9YRxabc,115,23,2645,23,training,2645
v_qjf_4tFWT9A,115,30,3450,30,training,3450
v_abeYJaTxsP8,120,25,3000,25,training,3000
v_WPF4qCKy0CE,129,24,3096,24,training,3096
v_sc-H81l7oE0,115,25,2875,25,training,2875
v_F53wV97p3vQ,115,29,3335,29,testing,3335
v_RJPdTh2T5-A,115,30,3450,30,testing,3450
v_Oq48MOhIWQA,115,29,3335,29,training,3335
v_qXyIDywYNZU,132,29,3828,29,training,3828
v_1UEDMlV5q3A,132,25,3300,25,training,3300
v_4IBYnRk94oo,124,23,2852,23,training,2852
v_mAZaLaa7FIs,178,29,5162,29,testing,5162
v_pGNSTbrTVxc,115,30,3450,30,training,3450
v_dw1FZXjF89Y,118,29,3422,29,training,3422
v_tyF2XAk4njc,115,25,2875,25,training,2875
v_L-HHfeO4Bxs,118,29,3422,29,testing,3422
v_Ew263CUZtc0,144,24,3456,24,training,3456
v_7gLpLmsAcoQ,116,29,3364,29,training,3364
v_xzlZLF5X1mc,116,15,1740,15,training,1740
v_906i2dPAW3k,117,30,3510,30,testing,3510
v_JmKYSK0ngMQ,119,29,3451,29,training,3451
v_OLWQ59w1b58,127,25,3175,25,training,3175
v_rbPYffEigK8,116,29,3364,29,training,3364
v_ixc7gZVXVqE,118,30,3540,30,training,3540
v_xF2k0Ct0qYU,123,25,3075,25,training,3075
v_7_4h7JGJ8Bo,116,30,3480,30,training,3480
v_Z6yAWaAK2uU,125,25,3125,25,testing,3125
v_W5qr67uWhfs,419,30,12570,30,training,12570
v_h9B324wjI_k,119,29,3451,29,training,3451
v_qXCyrnhFN-M,123,30,3690,30,training,3690
v__4dQ6WhT0RU,125,30,3750,30,testing,3750
v_gGrP2G3pwH0,123,29,3567,29,training,3567
v_PtsK5cK9BkU,116,30,3480,30,testing,3480
v_ay3R7HiM_F0,117,29,3393,29,training,3393
v_faXk4dmiMQ0,117,25,2925,25,training,2925
v_lPf4w0lrQIg,117,29,3393,29,training,3393
v_4td7eDnbkOQ,117,15,1755,15,testing,1755
v_mejLByoc0SI,117,29,3393,29,training,3393
v_KDDsEk-tekk,117,29,3393,29,training,3393
v_a5M66764Ut0,117,26,3042,26,training,3042
v_LCof1T_ZX0o,117,29,3393,29,training,3393
v_Bz3j0isvv4U,191,30,5730,30,training,5730
v_DigvEuamQhI,117,30,3510,30,training,3510
v_1pb9fi3lyBI,144,30,4320,30,validation,4320
v_5iBoqjg0F8U,118,24,2832,24,training,2832
v_zP-Yx1EejIQ,118,29,3422,29,testing,3422
v_EXS8JNlJA5M,141,25,3525,25,training,3525
v_Wc_kpnGqphU,124,25,3100,25,training,3100
v_QZ9fm5qE-7k,234,25,5850,25,training,5850
v_X8tSMZVjLUs,174,29,5046,29,training,5046
v_Y-7KJ97_u-Y,123,23,2829,23,testing,2829
v_fhTvgGEYtxQ,118,29,3422,29,testing,3422
v_LazqCwdWNNI,118,29,3422,29,testing,3422
v_ZlLVHW89avc,118,29,3422,29,testing,3422
v_9-NSODhqs9Y,130,25,3250,25,validation,3250
v_nHsZ7atncJ0,139,27,3753,27,training,3753
v_Te0dxvWS1Lg,118,15,1770,15,testing,1770
v_9GJH_vp3MBo,118,30,3540,30,training,3540
v_VOTDTFZIMsk,118,29,3422,29,testing,3422
v_UM8FJVHWDEU,118,29,3422,29,training,3422
v_WCvq91LFP-g,119,30,3570,30,training,3570
v_iqe6NgG9TXE,119,30,3570,30,testing,3570
v_B0w1vdqahVY,119,30,3570,30,validation,3570
v_TNWJhIiPQmQ,130,30,3900,30,training,3900
v_7o0QGoT6f50,128,23,2944,23,training,2944
v_xi_8sM0qnJ4,119,23,2737,23,training,2737
v_q4W8LbyOGvQ,119,30,3570,30,training,3570
v_SQqGbvmA_uQ,138,29,4002,29,testing,4002
v_OY-RA78o0ls,122,24,2928,24,training,2928
v_4dn24Nm0qVg,123,30,3690,30,testing,3690
v_TMcu-gcR9Io,119,29,3451,29,validation,3451
v_GbSiZVOk3Bo,119,29,3451,29,testing,3451
v_HqpujF5itww,261,29,7569,29,training,7569
v_e5icUXzDCK0,119,30,3570,30,training,3570
v_Ghh5vscPWfo,412,30,12360,30,training,12360
v_L48oJA6GECs,119,30,3570,30,training,3570
v_4kJrQ1jkZmI,195,29,5655,29,training,5655
v_VAyNwgmR2EM,120,30,3600,30,validation,3600
v_9X3wkncG7Y0,119,30,3570,30,testing,3570
v_Am1_5KDpPxg,119,30,3570,30,training,3570
v_jwumkeX_jdg,121,30,3630,30,training,3630
v_1vzuLAWqYdU,127,29,3683,29,training,3683
v_U27OW-FGr10,119,11,1309,11,training,1309
v_nEpgODt4e5Q,120,30,3600,30,training,3600
v_FIqdmYVUQeo,12,29,348,29,testing,348
v_7lkaIUaGOWA,12,25,300,25,training,300
v_dxjp-Va8TKg,12,30,360,30,training,360
v_dOX_bCFC4l8,12,24,288,24,training,288
v_0t49D9Z7ffo,12,25,300,25,training,300
v_9Hrx46hWP_c,12,24,288,24,training,288
v_PRzBCQZqYeg,12,25,300,25,testing,300
v_JDlT7JvkOF4,12,24,288,24,training,288
v_m4YnbVE0tFw,12,24,288,24,training,288
v_h-dVVDtQOV8,12,24,288,24,training,288
v_GsgyZ-SQS5Y,12,24,288,24,training,288
v_lVs7rw9-4t0,12,24,288,24,validation,288
v_i1F5lwHlWhM,12,24,288,24,training,288
v_onbYCuuFZsQ,12,24,288,24,training,288
v_18plk2AOLkE,12,29,348,29,training,348
v_AIcCzSi1HZo,17,25,425,25,validation,425
v_Wpw5l_lQ6Tw,14,29,406,29,training,406
v_Mq_LdRoxPjE,12,29,348,29,testing,348
v_MOWF3u09-FQ,11,29,319,29,testing,319
v_OQZ4487TRr4,13,30,390,30,training,390
v_N-bha8AEYIY,24,25,600,25,testing,600
v_eIacXo1UGFg,94,29,2726,29,training,2726
v_YLJNeHPp9OU,12,30,360,30,training,360
v_T5Cd5J6v_rQ,12,10,120,10,validation,120
v_PchyuJWHMo4,12,29,348,29,training,348
v_TwqV360LyTY,12,29,348,29,training,348
v_RNLp2g2JKuo,12,11,132,11,training,132
v_1ycq5Y18RMI,12,29,348,29,training,348
v_si9M0HnEVxw,18,29,522,29,testing,522
v_BQqqHO6xmgg,12,30,360,30,training,360
v_9ZYQu2ZPBEI,12,30,360,30,training,360
v_xEp5_PZ2bQw,12,30,360,30,training,360
v_Jf9QCQAKGQg,11,30,330,30,testing,330
v_W3yv1-j2bPQ,12,23,276,23,training,276
v_zXmFid7ffGM,12,29,348,29,training,348
v_U9kR4ezix3U,12,29,348,29,training,348
v_Getz4Ev44LU,14,29,406,29,validation,406
v_-JH1cTQLrvs,12,30,360,30,training,360
v_eTxy9ugZMY8,12,29,348,29,training,348
v_vP2YIU4QjKA,15,29,435,29,training,435
v_OHgeA2TF9_4,12,30,360,30,training,360
v_3EWms-oHZVo,12,29,348,29,training,348
v_KKZw3NmKTiY,12,29,348,29,training,348
v_C_FWMqUd-PQ,12,30,360,30,training,360
v_rGdUiemhd54,51,29,1479,29,training,1479
v_JoZYEg5NGrY,12,29,348,29,testing,348
v_i5DZ9iD4GsE,14,30,420,30,training,420
v_jUP18W50SpA,14,30,420,30,testing,420
v_C4z5M4OzCvo,17,23,391,23,training,391
v_Sjwzm5C-9cE,12,30,360,30,training,360
v_VKAy7RTGIPM,12,30,360,30,training,360
v_aInJPdQE4HQ,12,29,348,29,training,348
v_tZqGPb-r0VY,12,30,360,30,validation,360
v_1hbWLhrVN8Q,12,30,360,30,training,360
v_bByXE_FdV_s,13,29,377,29,training,377
v_o03JpKO6G80,21,25,525,25,training,525
v_w7nfI1D1ksU,17,30,510,30,training,510
v_1DHtkymKFsc,12,29,348,29,training,348
v_sEycdcfNAHk,12,30,360,30,training,360
v_1CYeUBE5rfY,12,30,360,30,testing,360
v_hLgPkLA-Cbg,12,30,360,30,training,360
v_g3g7M2Xv3JY,41,29,1189,29,training,1189
v_kP5BS2KpVgA,12,30,360,30,testing,360
v_HKEoJRrfPAQ,12,23,276,23,training,276
v_5mtlshV4uMo,11,15,165,15,training,165
v_TocCKXPbFDo,12,30,360,30,training,360
v_9XojOuBBpjs,12,29,348,29,training,348
v_bOh0FiitG7Y,12,29,348,29,training,348
v_ZCf-bxUwAPQ,12,28,336,28,training,336
v_bJEGk5qSebE,12,30,360,30,training,360
v_aKa_O2JoAko,12,30,360,30,training,360
v_DTpNwtXAzUU,12,29,348,29,training,348
v_09a7--F7t_o,12,20,240,20,training,240
v_eP7D4zficGM,24,23,552,23,testing,552
v_NTN9VKtfF7U,12,30,360,30,testing,360
v_49s--kytXwE,117,30,3510,30,training,3510
v_oy7ndRJU0Io,12,23,276,23,training,276
v_SY65wfmfbJw,33,23,759,23,training,759
v_HUaYDvUvOtw,12,29,348,29,testing,348
v_E1aJ9K_II08,12,30,360,30,testing,360
v_vFlhXkL3Yec,12,30,360,30,testing,360
v_plyhf5v7FZA,12,29,348,29,testing,348
v_dBVn8-68qWk,18,29,522,29,testing,522
v_Ww7JeGk3a7s,12,30,360,30,testing,360
v_hntgn_bXHUA,12,29,348,29,training,348
v_Dq1tq1uN7d0,14,29,406,29,validation,406
v_Rr79cTW8J90,12,30,360,30,training,360
v_sy-azLNWxHs,12,30,360,30,training,360
v_qnjB7muV22M,12,30,360,30,training,360
v_CT9HvykAEQs,12,30,360,30,testing,360
v_kd-stu6-lvM,12,30,360,30,training,360
v_z2PAbAPIQfA,12,30,360,30,training,360
v_-_fSyKv9mzA,14,29,406,29,training,406
v_qCOMycN0SS8,12,29,348,29,training,348
v_M5kuMp4AaHU,12,25,300,25,training,300
v_2qBWavaf8c0,12,25,300,25,validation,300
v_2hvvlsEsxOI,12,29,348,29,training,348
v_eYTIk2G83Wo,12,30,360,30,training,360
v_tupJwvfAyWg,12,30,360,30,training,360
v_xciQMJTzf4s,12,30,360,30,training,360
v_YGXoKTlUIzc,18,29,522,29,testing,522
v_P0A676kr1-s,12,25,300,25,testing,300
v_cQd4PqSMJQg,12,30,360,30,validation,360
v_cs0GSeXck3U,12,15,180,15,training,180
v_bxw9C57we_w,16,15,240,15,training,240
v_pk-zmuTKevc,21,24,504,24,training,504
v_BeIi4_pgnYs,12,29,348,29,training,348
v_JlobAQFhLLc,30,30,900,30,training,900
v_679aiVRb2Kk,13,23,299,23,training,299
v_JtqD26kHvbM,12,30,360,30,training,360
v_xllOn2t2bbk,12,29,348,29,testing,348
v_vWNos3cwjQE,12,12,144,12,training,144
v_S8vipsN56eA,12,30,360,30,testing,360
v_M9hX5sRfMTw,15,29,435,29,training,435
v_NZczInlQ398,19,25,475,25,training,475
v_DmJRFlf4Zk4,45,29,1305,29,training,1305
v_RCmCdaT6Z5M,12,20,240,20,validation,240
v_6Hzowx5r76c,16,29,464,29,testing,464
v_PsPAgZxXBmU,52,30,1560,30,training,1560
v_do1UqeRmC-k,12,30,360,30,training,360
v_1cJOamxkr8A,12,30,360,30,validation,360
v_-LT8LM4zOe0,12,29,348,29,training,348
v_vvjH4OmqRlM,12,20,240,20,training,240
v_geNAXEt8jgE,12,30,360,30,training,360
v_PGH61zqvYa0,12,30,360,30,testing,360
v_lNRm9ObH1pI,12,30,360,30,training,360
v_Of3FrMn7gkE,12,11,132,11,training,132
v_KLAs0n7wjww,12,25,300,25,training,300
v_JSd5lmzfkZ0,12,29,348,29,testing,348
v_WiKiu4hMSjE,170,25,4250,25,training,4250
v_eWWUbbtvMUE,12,30,360,30,testing,360
v_thiXyQzkrz4,12,25,300,25,training,300
v_O4DZ3ZHQfOE,12,27,324,27,training,324
v_nVGGa21Wpcc,480,29,13920,29,training,13920
v_dyvX1Jv0RE0,59,29,1711,29,validation,1711
v_0xemFMRFeWs,19,29,551,29,training,551
v_XLsTKLHAdK0,12,29,348,29,training,348
v_x1A68FCCpMA,12,30,360,30,training,360
v_8FcPDCG6bdc,12,29,348,29,training,348
v_JDSB26323IA,60,30,1800,30,training,1800
v_h10gr9ynEEA,34,25,850,25,training,850
v_3uKiB-WO6OY,12,29,348,29,training,348
v_DHJCBJlXyc0,12,29,348,29,testing,348
v_c84SWrLqgo0,39,15,585,15,training,585
v_fHGE5xS1D30,15,29,435,29,training,435
v_T266HSl8Jqo,12,29,348,29,training,348
v_Q2GVwzY9jjw,12,30,360,30,training,360
v_W0dKSjeu_s4,13,29,377,29,training,377
v_RusOpugsSto,12,24,288,24,testing,288
v_Vc6v0atHO5A,12,30,360,30,training,360
v_7n8M4A77mUc,12,25,300,25,training,300
v_CsSe61E5wOM,12,30,360,30,training,360
v_eBUPth3mxS8,24,24,576,24,training,576
v_i-G3gYu3j5I,13,30,390,30,training,390
v_1PTnoN0XWUE,14,30,420,30,testing,420
v_cQEPru9at-w,12,30,360,30,training,360
v_lrNxe6Z3T30,12,30,360,30,training,360
v_uvw56tvko7M,12,30,360,30,training,360
v_5FdZHujEFZ8,12,25,300,25,validation,300
v_lEfgFt1n-uQ,166,29,4814,29,testing,4814
v_zsddGGcgl2M,13,25,325,25,training,325
v_k7NRBGiNhKI,12,30,360,30,testing,360
v_Z0C3JEBStLI,38,29,1102,29,training,1102
v_Em1yAzfo1yw,12,29,348,29,testing,348
v_Hsq2Hr1wiWI,12,29,348,29,training,348
v_nU-azzb1YQQ,12,30,360,30,training,360
v_SuFQYysDMr8,30,10,300,10,validation,300
v_PaPOR-cUaZY,15,29,435,29,training,435
v_5whS62jqNw0,12,29,348,29,training,348
v_enPZ1ViRduc,12,29,348,29,validation,348
v_7-62XSet6aQ,20,25,500,25,validation,500
v_Kw5KnbTGGso,14,29,406,29,training,406
v_TwhOQZFdoBE,12,30,360,30,training,360
v_dbaWSZCYeyA,12,29,348,29,validation,348
v_RTXJxRyVgyg,12,30,360,30,training,360
v_WjjoyqM9WSU,12,30,360,30,testing,360
v_X4jaus3LluA,20,29,580,29,training,580
v_D3D58sNFoFA,34,24,816,24,validation,816
v_wbJs89vAGTI,120,29,3480,29,training,3480
v_t0Q7bdJ10Fo,124,23,2852,23,training,2852
v_HYrh6WkO2fw,120,30,3600,30,testing,3600
v_LMkKgJfKxJU,126,25,3150,25,training,3150
v_-sQ8A3f3kJY,120,29,3480,29,training,3480
v_SsNA-bNjDuw,120,10,1200,10,training,1200
v_3YQK78bBmBo,120,29,3480,29,training,3480
v_Ram4ixx-e5M,120,24,2880,24,training,2880
v_AGowaRWDGtM,120,24,2880,24,training,2880
v_OALXV8Jlevo,120,29,3480,29,training,3480
v_36ayvzAntvs,120,30,3600,30,training,3600
v_06qMgdwq9Lc,120,24,2880,24,training,2880
v_nv3FVjEIyvI,120,10,1200,10,training,1200
v_Z7s6EkqhTbA,120,30,3600,30,testing,3600
v_HRDYNvaOj3M,120,30,3600,30,testing,3600
v_NHA9eWSnYqw,125,29,3625,29,training,3625
v_DP2gUQSXP5U,120,29,3480,29,training,3480
v_ZFTAY8h6jLc,120,25,3000,25,validation,3000
v_LP71IN8Md0c,120,30,3600,30,validation,3600
v_5Tr968Vx2no,120,30,3600,30,training,3600
v_Z2oviQC_L7w,130,27,3510,27,training,3510
v_KnNcJxJqAdw,120,28,3360,28,testing,3360
v_m5Q9s5v-Gw4,122,23,2806,23,validation,2806
v_bISgZJqodoc,127,20,2540,20,training,2540
v_qcAmd4uTwu4,383,30,11490,30,training,11490
v_eLRiv1JRpTg,121,30,3630,30,testing,3630
v_x7vo4KiG3O4,121,29,3509,29,training,3509
v_aM7VXrYu7yI,121,29,3509,29,validation,3509
v_-Vn0fTE4mo4,153,29,4437,29,training,4437
v_AwRevqqrjBQ,125,30,3750,30,training,3750
v_fJtgXL49TUQ,121,30,3630,30,training,3630
v_XIVb-zt3Q1E,121,29,3509,29,training,3509
v_NcfeLEePAvw,121,29,3509,29,validation,3509
v_HCjhOcrlxks,121,30,3630,30,training,3630
v_2NvKCzZVZ_c,121,30,3630,30,training,3630
v_Yhxi8O_Bxuk,131,25,3275,25,training,3275
v_nyEFFLNEPA8,124,29,3596,29,training,3596
v_3-3AgIvFPD8,122,30,3660,30,training,3660
v_lj6apn8n3dY,123,25,3075,25,training,3075
v__1E2-Puthlw,122,30,3660,30,testing,3660
v_J7UUoQabi0Y,157,23,3611,23,training,3611
v_nok3TOwOxsE,122,29,3538,29,training,3538
v_Cynn0KhkaKk,224,30,6720,30,training,6720
v_SBXunhmkF6A,129,29,3741,29,training,3741
v_pEP0sMO-nUQ,122,25,3050,25,validation,3050
v_x31pHm5jX8M,122,29,3538,29,training,3538
v_BaeUkxPeCYc,122,24,2928,24,validation,2928
v_kK4SO7IsReg,250,29,7250,29,training,7250
v_HEBP2DaqJJ4,123,22,2706,22,training,2706
v_xw27CxuuPZw,123,30,3690,30,training,3690
v_AIK-F5kgxG8,123,25,3075,25,training,3075
v_5wzuWtaj9xE,123,29,3567,29,validation,3567
v_ZyurckX_RUM,123,30,3690,30,training,3690
v_p6mtLMD5dFQ,128,15,1920,15,testing,1920
v_SvE_0VULmFc,124,30,3720,30,training,3720
v_2kl1zTZ_nJ8,130,23,2990,23,training,2990
v_SEVnRnCwRFg,124,14,1736,14,validation,1736
v_p3PaSrsYMww,123,30,3690,30,training,3690
v_L0qF3WwprVU,144,29,4176,29,training,4176
v_xqMDihf4GHA,125,29,3625,29,training,3625
v_BNVULkJK6Rw,124,30,3720,30,validation,3720
v_2Jqf9GIMh5Y,123,25,3075,25,training,3075
v_l0SNfRFp3iA,148,29,4292,29,training,4292
v_SvHUZgOueEM,159,14,2226,14,training,2226
v_7LRz1IrbpeM,131,30,3930,30,training,3930
v_xITebczjESE,137,30,4110,30,training,4110
v_O1fgmU02LpQ,146,30,4380,30,training,4380
v_W0ziUw8AVkc,124,29,3596,29,training,3596
v_QnHf1yr8qsM,124,30,3720,30,validation,3720
v_iwtGHLkb9Jo,143,29,4147,29,validation,4147
v_tWbCOjG3SRo,130,29,3770,29,validation,3770
v_dlXCMo3H-vU,124,23,2852,23,testing,2852
v_6ksUMQ3NZ2M,191,30,5730,30,training,5730
v_c8v0X0I_N5w,124,30,3720,30,training,3720
v_gIYskR0Ayu8,130,25,3250,25,training,3250
v_DvPyVFKiZ1I,139,29,4031,29,training,4031
v_qTXGKizC5r8,125,30,3750,30,training,3750
v_6TzuYNcRJ_4,259,29,7511,29,training,7511
v_Ds1P1oTjNlo,225,29,6525,29,training,6525
v_Oe00xrRKr28,128,29,3712,29,testing,3712
v_5GJfuMEIp1w,125,29,3625,29,training,3625
v_JQ8U4pEvWxc,125,30,3750,30,training,3750
v_srs6XIJzz8s,125,29,3625,29,training,3625
v_82wiylnX7cU,125,29,3625,29,training,3625
v_Iqofif1zUyA,220,29,6380,29,training,6380
v_cdcwfcgJ1ps,126,30,3780,30,testing,3780
v_-qNdhWsjJtg,126,25,3150,25,training,3150
v_tcYSOeW2d_A,126,30,3780,30,training,3780
v_7xyBsToOzpY,126,25,3150,25,training,3150
v_qflqzR-d1qs,133,29,3857,29,training,3857
v_z5zmqiuMJG4,132,29,3828,29,training,3828
v_TiTHxbZ9VHM,127,24,3048,24,validation,3048
v_aHafEi-Qfr4,354,15,5310,15,training,5310
v_k9SuxJCqLRo,126,29,3654,29,training,3654
v_8MCMn7zy-u8,128,29,3712,29,training,3712
v_jyb-wINyThI,126,29,3654,29,testing,3654
v_FTgDwdP8IjU,127,30,3810,30,training,3810
v_3bxnj67nriI,127,29,3683,29,testing,3683
v_EV4_z0E7hcM,152,30,4560,30,training,4560
v_DWda_KChZE0,131,25,3275,25,training,3275
v_2mdu2yjYLOI,127,23,2921,23,testing,2921
v_znQgRUiPqEo,127,29,3683,29,training,3683
v_00cQFKiCrqs,127,29,3683,29,training,3683
